28555	387
1383	388
27105	389
4749	390
35767	391
4778	392
419	393
11891	394
33989	395
17104	396
36243	397
21237	398
16506	399
27857	400
14435	401
4333	402
1017	403
21752	404
24993	405
15432	406
6190	407
17206	408
33398	409
18667	410
36059	411
13289	412
929	413
6240	414
5508	415
26546	416
1034	417
5318	418
31434	419
3792	420
6907	421
901	422
19920	423
7654	424
955	425
2271	426
3180	427
377	428
7232	429
5788	430
23794	431
2046	432
1925	433
32433	434
1196	435
5673	436
10285	437
22673	438
10703	439
2276	440
23493	441
7229	442
6611	443
13864	444
25323	445
16987	446
27672	447
36356	448
29692	449
35923	450
30755	451
26514	452
8757	453
13778	454
26259	455
32493	456
1816	457
14486	458
1822	459
29969	460
6759	461
10860	462
34732	463
34362	464
21850	465
5242	466
9612	467
30417	468
31060	469
1626	470
13010	471
36177	472
1287	473
35282	474
167	475
6077	476
433	477
5659	478
4290	479
32968	480
15985	481
18046	482
32317	483
19908	484
14408	485
34106	486
1692	487
19208	488
31039	489
13054	490
22407	491
14790	492
9372	493
29454	494
13046	495
24435	496
1593	497
7736	498
1743	499
297	500
4059	501
16382	502
10598	503
3012	504
57	505
3461	506
6755	507
32726	508
13198	509
12972	510
6332	511
25894	512
757	513
9965	514
1705	515
1615	516
2852	517
36168	518
13954	519
29688	520
1578	521
7677	522
31347	523
23828	524
29532	525
24850	526
24695	527
7247	528
11514	529
23479	530
33352	531
6159	532
3581	533
23519	534
25624	535
14724	536
8557	537
28417	538
10885	539
21254	540
17699	541
7822	542
24053	543
35448	544
32245	545
479	546
36308	547
34460	548
36230	549
36246	550
36357	551
4792	552
35401	553
7626	554
10471	555
21892	556
12998	557
35620	558
26075	559
13881	560
12162	561
4085	562
21365	563
23248	564
23205	565
11949	566
28801	567
14040	568
3101	569
30846	570
2137	571
20036	572
31582	573
8689	574
21547	575
25173	576
17509	577
10650	578
11023	579
3561	580
7821	581
5456	582
6162	583
36289	584
34791	585
26796	586
8824	587
7424	588
17818	589
16231	590
7771	591
10152	592
31912	593
19958	594
2144	595
6733	596
19477	597
14045	598
2425	599
1968	600
20939	601
27041	602
7568	603
22528	604
27397	605
20962	606
3878	607
6544	608
11107	609
2472	610
11642	611
6267	612
26271	613
34023	614
18762	615
25278	616
411	617
8683	618
423	619
8901	620
3053	621
14145	622
8215	623
30224	624
14498	625
11898	626
34197	627
29591	628
34788	629
7478	630
16294	631
14925	632
24132	633
6603	634
20105	635
9106	636
25286	637
17433	638
33057	639
29547	640
32869	641
22391	642
8411	643
13023	644
4417	645
2442	646
30134	647
3305	648
11788	649
24998	650
16480	651
585	652
4661	653
4411	654
6430	655
329	656
13679	657
35852	658
27582	659
34796	660
27351	661
1322	662
28405	663
2694	664
36274	665
7848	666
21786	667
17497	668
24035	669
5829	670
4487	671
36180	672
35856	673
3021	674
31641	675
28076	676
19288	677
1965	678
4488	679
9380	680
13637	681
15391	682
7625	683
16085	684
7991	685
13652	686
28412	687
8818	688
5036	689
4195	690
3976	691
36157	692
7549	693
306	694
6961	695
12532	696
15045	697
16519	698
30544	699
4669	700
34704	701
18305	702
28367	703
30537	704
884	705
30273	706
8909	707
555	708
3116	709
27593	710
25738	711
83	712
17715	713
1140	714
820	715
34219	716
18231	717
11982	718
20687	719
2230	720
15923	721
15394	722
29219	723
6142	724
7160	725
36346	726
27078	727
823	728
15058	729
27873	730
5219	731
2824	732
4114	733
9146	734
32575	735
19589	736
33709	737
30817	738
27884	739
32526	740
9594	741
14669	742
18405	743
10941	744
189	745
15397	746
33850	747
26499	748
6422	749
25790	750
139	751
7273	752
1839	753
1868	754
1881	755
5270	756
36358	757
36359	758
569	759
18671	760
12345	761
31750	762
36360	763
1612	764
36361	765
14036	766
12250	767
16495	768
36208	769
3113	770
36362	771
7646	772
36363	773
36364	774
36365	775
36333	776
687	777
2374	778
11804	779
36366	780
16342	781
32843	782
1368	783
3829	784
28572	785
26420	786
9542	787
21370	788
16559	789
29962	790
15627	791
36367	792
18006	793
14388	794
6742	795
26236	796
20029	797
9336	798
3463	799
16931	800
6781	801
27124	802
13156	803
20371	804
7846	805
19591	806
33943	807
36015	808
2291	809
31497	810
24402	811
17178	812
19507	813
20279	814
18422	815
32777	816
30166	817
25519	818
14477	819
36368	820
36029	821
21873	822
29106	823
6668	824
34155	825
21944	826
18011	827
8581	828
10886	829
26198	830
28706	831
478	832
34832	833
25531	834
446	835
12810	836
25256	837
10756	838
2972	839
30468	840
5451	841
8883	842
5400	843
15189	844
6103	845
16320	846
258	847
5522	848
21358	849
21541	850
36328	851
11233	852
10258	853
34245	854
3434	855
16691	856
18660	857
18482	858
29410	859
6842	860
13807	861
25946	862
1258	863
5649	864
35204	865
2979	866
7012	867
13069	868
9954	869
10893	870
28588	871
3210	872
19640	873
28641	874
29139	875
33611	876
2550	877
21835	878
26538	879
24273	880
10195	881
25494	882
9462	883
9651	884
36261	885
35020	886
18588	887
25680	888
21167	889
14362	890
16647	891
18714	892
33062	893
27942	894
32303	895
13288	896
34478	897
16172	898
27692	899
20083	900
26555	901
12415	902
4796	903
28966	904
16432	905
1611	906
14710	907
5269	908
25193	909
2519	910
10937	911
22469	912
9947	913
11381	914
8380	915
32168	916
32100	917
13903	918
9952	919
9625	920
4164	921
10033	922
4433	923
8401	924
35086	925
2962	926
9548	927
4869	928
5964	929
19674	930
8825	931
5760	932
21476	933
28066	934
6154	935
10049	936
36369	937
21328	938
15596	939
2176	940
21136	941
33478	942
35962	943
8086	944
5928	945
9832	946
8996	947
34530	948
20902	949
12068	950
26302	951
19898	952
21971	953
5537	954
17560	955
28942	956
31285	957
24036	958
10792	959
370	960
9445	961
10385	962
16596	963
6821	964
29610	965
5530	966
36370	967
4197	968
111	969
3933	970
12411	971
1116	972
25036	973
34543	974
531	975
1111	976
2010	977
380	978
1309	979
36090	980
1118	981
6167	982
1920	983
2581	984
35832	985
18106	986
11958	987
30461	988
27937	989
25965	990
257	991
2139	992
34146	993
36317	994
13087	995
29630	996
866	997
14075	998
3524	999
13619	1000
4828	1001
36371	1002
27871	1003
9581	1004
11117	1005
18010	1006
6188	1007
24353	1008
35540	1009
15749	1010
10013	1011
17130	1012
31176	1013
4167	1014
4122	1015
24165	1016
24343	1017
6686	1018
34360	1019
6501	1020
16457	1021
4421	1022
2314	1023
12618	1024
24625	1025
29649	1026
36189	1027
15858	1028
6350	1029
30881	1030
36322	1031
36325	1032
17515	1033
33043	1034
27706	1035
36372	1036
33553	1037
31711	1038
2468	1039
26981	1040
14008	1041
29972	1042
36373	1043
32723	1044
29730	1045
30017	1046
36374	1047
15290	1048
36375	1049
2409	1050
10270	1051
13015	1052
16619	1053
801	1054
21828	1055
21422	1056
6678	1057
25012	1058
1286	1059
36305	1060
25919	1061
9859	1062
9777	1063
22561	1064
17652	1065
29686	1066
7628	1067
23017	1068
418	1069
15154	1070
30555	1071
30897	1072
10836	1073
30842	1074
3847	1075
3513	1076
22710	1077
24226	1078
1217	1079
23835	1080
32606	1081
3709	1082
4733	1083
25043	1084
11715	1085
26320	1086
337	1087
11240	1088
30179	1089
988	1090
26052	1091
11166	1092
34149	1093
3084	1094
32459	1095
24169	1096
216	1097
18832	1098
8755	1099
2380	1100
32749	1101
31136	1102
32316	1103
23808	1104
17965	1105
18716	1106
10943	1107
891	1108
6817	1109
836	1110
33105	1111
20691	1112
27215	1113
7444	1114
4381	1115
35882	1116
16375	1117
24404	1118
10660	1119
34364	1120
8396	1121
27643	1122
17381	1123
21554	1124
1686	1125
20734	1126
237	1127
16658	1128
6068	1129
2720	1130
17956	1131
1190	1132
3879	1133
11271	1134
1595	1135
29989	1136
14924	1137
14057	1138
28795	1139
14326	1140
13879	1141
16913	1142
11789	1143
5462	1144
22413	1145
3866	1146
21993	1147
18919	1148
14415	1149
27251	1150
1010	1151
7060	1152
8350	1153
36376	1154
31016	1155
24140	1156
35354	1157
34324	1158
9441	1159
25642	1160
26842	1161
9711	1162
2752	1163
24270	1164
7381	1165
33914	1166
17893	1167
27605	1168
3603	1169
22327	1170
6966	1171
25351	1172
3137	1173
19905	1174
3417	1175
1905	1176
29353	1177
26743	1178
4788	1179
7712	1180
10880	1181
4894	1182
28295	1183
20634	1184
3833	1185
26533	1186
23180	1187
560	1188
30861	1189
19652	1190
20892	1191
19371	1192
1836	1193
11529	1194
2504	1195
18946	1196
28749	1197
9894	1198
17407	1199
115	1200
1442	1201
7048	1202
29256	1203
22758	1204
17789	1205
31348	1206
5277	1207
30927	1208
35915	1209
20108	1210
13602	1211
36377	1212
4591	1213
343	1214
17932	1215
5988	1216
8829	1217
24039	1218
4438	1219
11841	1220
24811	1221
6173	1222
1504	1223
6897	1224
22839	1225
7314	1226
349	1227
13845	1228
30898	1229
36378	1230
8586	1231
36379	1232
12424	1233
6598	1234
2161	1235
6048	1236
5654	1237
4824	1238
18081	1239
3013	1240
8324	1241
25172	1242
12139	1243
36380	1244
34182	1245
8444	1246
11195	1247
9233	1248
27904	1249
32844	1250
21067	1251
1634	1252
36381	1253
18122	1254
3029	1255
5479	1256
5783	1257
8874	1258
16031	1259
9485	1260
5198	1261
21924	1262
4413	1263
4573	1264
2029	1265
2265	1266
13341	1267
373	1268
3074	1269
11323	1270
29905	1271
10854	1272
5097	1273
3278	1274
6569	1275
23490	1276
8217	1277
16349	1278
27372	1279
2160	1280
19724	1281
11028	1282
13976	1283
9242	1284
5731	1285
902	1286
35363	1287
13284	1288
15707	1289
36349	1290
34511	1291
36382	1292
22754	1293
30253	1294
11064	1295
292	1296
8865	1297
35411	1298
11808	1299
36327	1300
32073	1301
6707	1302
36084	1303
27946	1304
24486	1305
2777	1306
9473	1307
34260	1308
13676	1309
34917	1310
15643	1311
17144	1312
29035	1313
26100	1314
1882	1315
22916	1316
16672	1317
35842	1318
32814	1319
29369	1320
4694	1321
24271	1322
22745	1323
14085	1324
23158	1325
846	1326
12710	1327
9324	1328
15331	1329
24007	1330
3642	1331
19250	1332
14835	1333
16010	1334
23910	1335
5770	1336
25475	1337
530	1338
36383	1339
25985	1340
33345	1341
642	1342
16650	1343
22043	1344
26933	1345
8116	1346
5009	1347
31752	1348
20712	1349
35810	1350
29068	1351
12854	1352
2870	1353
23260	1354
10073	1355
17142	1356
22848	1357
4682	1358
14809	1359
17143	1360
20935	1361
13872	1362
5849	1363
13911	1364
20057	1365
11203	1366
20736	1367
10249	1368
28869	1369
11610	1370
5221	1371
10908	1372
4710	1373
10898	1374
663	1375
36384	1376
14311	1377
1556	1378
8311	1379
30008	1380
17714	1381
24026	1382
30031	1383
15725	1384
21312	1385
24741	1386
5926	1387
15144	1388
1892	1389
26996	1390
25535	1391
32989	1392
21867	1393
19489	1394
16032	1395
28745	1396
18213	1397
34520	1398
31037	1399
10626	1400
32166	1401
12107	1402
19116	1403
18521	1404
13682	1405
16606	1406
11075	1407
7974	1408
27745	1409
21699	1410
26509	1411
3273	1412
7457	1413
4841	1414
16841	1415
667	1416
12054	1417
17208	1418
2092	1419
268	1420
15636	1421
32393	1422
13988	1423
31830	1424
31292	1425
23166	1426
4544	1427
1364	1428
8658	1429
11222	1430
15383	1431
29735	1432
35275	1433
34109	1434
11760	1435
24724	1436
102	1437
22551	1438
7487	1439
13358	1440
9343	1441
23618	1442
3102	1443
7902	1444
19774	1445
10242	1446
17743	1447
4134	1448
23065	1449
22773	1450
3578	1451
6300	1452
31768	1453
24882	1454
15400	1455
19121	1456
10382	1457
7924	1458
33718	1459
15772	1460
946	1461
27323	1462
4352	1463
1535	1464
1679	1465
4836	1466
18554	1467
17125	1468
31161	1469
23602	1470
11458	1471
14618	1472
9730	1473
229	1474
29509	1475
12129	1476
27056	1477
36385	1478
2818	1479
19922	1480
5297	1481
16155	1482
19684	1483
19813	1484
14921	1485
20207	1486
5136	1487
5602	1488
5943	1489
25667	1490
19043	1491
29051	1492
10624	1493
31766	1494
5846	1495
7756	1496
1184	1497
1168	1498
26965	1499
4305	1500
29329	1501
2018	1502
6402	1503
7097	1504
3873	1505
15739	1506
841	1507
31504	1508
15934	1509
32369	1510
6894	1511
31599	1512
27687	1513
24186	1514
6027	1515
26692	1516
29490	1517
32301	1518
27132	1519
12711	1520
32913	1521
10347	1522
9737	1523
19608	1524
919	1525
28615	1526
956	1527
21695	1528
34334	1529
25178	1530
32906	1531
19869	1532
17483	1533
12121	1534
2125	1535
16043	1536
28015	1537
8521	1538
353	1539
19943	1540
627	1541
16126	1542
18518	1543
30235	1544
26262	1545
18148	1546
7492	1547
6895	1548
24323	1549
14465	1550
1919	1551
19829	1552
23043	1553
21693	1554
21583	1555
6553	1556
4093	1557
25489	1558
1290	1559
2319	1560
13411	1561
26908	1562
22337	1563
1523	1564
10803	1565
14121	1566
14442	1567
6962	1568
31532	1569
17066	1570
5409	1571
8904	1572
8423	1573
31290	1574
21629	1575
28559	1576
13418	1577
28410	1578
27613	1579
1843	1580
33540	1581
7507	1582
13261	1583
18814	1584
23044	1585
29184	1586
10745	1587
1201	1588
1837	1589
30726	1590
9131	1591
35479	1592
11738	1593
15531	1594
7885	1595
22459	1596
6094	1597
25834	1598
25714	1599
13801	1600
23212	1601
11941	1602
24926	1603
8880	1604
29843	1605
27862	1606
19875	1607
13274	1608
13079	1609
8437	1610
10591	1611
19117	1612
32852	1613
29159	1614
4892	1615
33661	1616
27015	1617
36097	1618
33508	1619
35030	1620
29857	1621
9237	1622
20921	1623
1107	1624
32637	1625
852	1626
35925	1627
14645	1628
21475	1629
9351	1630
12982	1631
26887	1632
25953	1633
32368	1634
34440	1635
34521	1636
8002	1637
28622	1638
1021	1639
4067	1640
21527	1641
17510	1642
13111	1643
34112	1644
10354	1645
35754	1646
17544	1647
4074	1648
4663	1649
11091	1650
3303	1651
15113	1652
29500	1653
33246	1654
769	1655
36311	1656
3951	1657
11689	1658
22040	1659
27391	1660
768	1661
7583	1662
7828	1663
20025	1664
25901	1665
24476	1666
3614	1667
31350	1668
31351	1669
1216	1670
35645	1671
23642	1672
2693	1673
3806	1674
27452	1675
17782	1676
17269	1677
26439	1678
3574	1679
4672	1680
3056	1681
20218	1682
2033	1683
10495	1684
19513	1685
11933	1686
16500	1687
22308	1688
13510	1689
18083	1690
36386	1691
18639	1692
28408	1693
35399	1694
13630	1695
10878	1696
24603	1697
19656	1698
20640	1699
12268	1700
3430	1701
23485	1702
20418	1703
35441	1704
17084	1705
7875	1706
3851	1707
29678	1708
32782	1709
13227	1710
15806	1711
1799	1712
29709	1713
4495	1714
25742	1715
442	1716
33190	1717
32463	1718
13281	1719
2109	1720
29856	1721
35823	1722
22468	1723
2686	1724
14930	1725
35959	1726
4976	1727
7335	1728
17695	1729
455	1730
26193	1731
1096	1732
8242	1733
28317	1734
26983	1735
13466	1736
5561	1737
21922	1738
2648	1739
6366	1740
1613	1741
5133	1742
5057	1743
2556	1744
7301	1745
23084	1746
8527	1747
10864	1748
7968	1749
6306	1750
22188	1751
3402	1752
34852	1753
16064	1754
4812	1755
35412	1756
3221	1757
26928	1758
16666	1759
31978	1760
25090	1761
285	1762
23292	1763
36254	1764
10904	1765
24985	1766
2530	1767
5117	1768
16400	1769
945	1770
7745	1771
29979	1772
14394	1773
2734	1774
571	1775
31614	1776
13736	1777
5778	1778
153	1779
2183	1780
22205	1781
5341	1782
26446	1783
23433	1784
14971	1785
11645	1786
2143	1787
5562	1788
13564	1789
1095	1790
3256	1791
24748	1792
35690	1793
